bridge_deck,dew_point,wind_chill,wet_bulb,air_temp,relative_humidity,wind_speed
-3.53,-7.42,-5.45,-4.42,-3.06,71.86,1.66
-2.76,-8.63,-7.46,-4.73,-3.06,65.46,3.31
-3.65,-10.78,-7.71,-5.24,-3.06,55.27,3.55
-3.38,-14.59,-5.34,-5.98,-3.05,40.64,1.67
-1.57,-6.08,-5.32,-4.03,-3.05,79.57,1.55
3.13,-3.4,-5.21,-3.18,-3.05,97.42,1.45
-1.58,-4.53,-7.35,-3.55,-3.04,89.5,3.21
-2.57,-7.26,-9.11,-4.37,-3.04,72.68,5.71
-4.07,-11.29,-5.22,-5.33,-3.04,53,1.36
-0.07,-9.17,-8.15,-4.85,-3.04,62.67,4.07
-2.99,-11.43,-5.44,-5.36,-3.03,52.36,1.64
-2.2,-8.19,-5.72,-4.61,-3.03,67.59,1.96
-1.47,-6.15,-5.44,-4.04,-3.03,79.06,1.67
3.68,-18.68,-9.11,-6.56,-3.03,28.81,5.62
-1.64,-16.1,-5.76,-6.21,-3.03,35.8,1.87
-4.22,-12.42,-5.96,-5.56,-3.02,48.37,1.98
-4.22,-12.58,-6.27,-5.59,-3.02,47.71,2.15
-1.51,-4.54,-7.02,-3.54,-3.02,89.26,2.94
-1.66,-6.48,-6.88,-4.13,-3.02,77,2.98
-1.44,-16.04,-5.69,-6.19,-3.02,35.95,1.88
-4.42,-11.76,-6.66,-5.43,-3.01,50.95,2.67
-1.61,-4.46,-7.79,-3.5,-3.01,89.68,3.73
1.36,-3.35,-8.2,-3.13,-3.01,97.49,4.06
-3.88,-14.36,-8.44,-5.92,-3.01,41.26,4.25
-3.37,-6.32,-5.54,-4.08,-3.01,77.95,1.71
22.12,-5.31,12.23,5.24,-3,28.77,1.45
-3.55,-22.07,-6.73,-6.93,-3,21.46,2.79
-3.97,-14.68,-6.49,-5.96,-3,40.15,2.46
1.25,-7.61,-5.05,-4.43,-3,70.51,1.35
-1.29,-18.99,-7.35,-6.57,-3,28,3.38
-2.17,-6.39,-6.9,-4.08,-2.99,77.41,2.7
-2.05,-6.38,-7.38,-4.08,-2.99,77.47,3.2
-4.15,-15.48,-6.77,-6.09,-2.99,37.57,2.67
-2.54,-5.73,-4.54,-3.88,-2.99,81.38,1.27
-1.92,-6.29,-7.18,-4.05,-2.98,77.96,3.12
-4.43,-16.7,-7.79,-6.29,-2.98,33.93,3.7
-4.31,-16.91,-8.01,-6.32,-2.98,33.34,3.95
-4.16,-17.17,-7.65,-6.35,-2.98,32.62,3.47
1.95,-13.22,1.91,-2.24,-2.98,30.97,0.95
4.53,-19.88,-8.66,-6.67,-2.98,25.92,4.66
-3.81,-12.31,-4.26,-5.51,-2.98,48.6,1.17
-2.54,-12.96,-5.05,-5.64,-2.98,46.12,1.7
-2.16,-3.81,-2.16,-3.26,-2.98,94.02,0.45
-3.14,-15.56,-6.01,-6.08,-2.97,37.28,2.06
-7.53,-24.56,-10.09,-12.11,-2.97,28.76,0.57
-1.73,-4.42,-7.41,-3.46,-2.97,89.74,3.38
4.34,-19.88,-7.27,-6.66,-2.97,25.89,3.31
-2.94,-6.87,-6.76,-4.21,-2.97,74.49,2.62
-3.07,-18.79,-5.18,-6.53,-2.96,28.4,1.55
-3.04,-9.88,-9.16,-4.97,-2.96,58.91,5.85
-2.04,-6.46,-6.17,-4.08,-2.96,76.77,2.1
0.22,-8.83,-7.64,-4.72,-2.96,64,3.53
-3.41,-7.53,-4.57,-4.38,-2.96,70.79,1.22
-1.46,-4.5,-6.92,-3.48,-2.95,89.03,2.97
-0.18,-14.35,-0.29,-3.29,-2.95,31,1.28
-2.65,-12.35,-5.61,-5.5,-2.95,48.35,1.71
-1.54,-16.17,-5.84,-6.16,-2.95,35.36,1.89
-3.42,-7.48,-5.21,-4.36,-2.95,71.01,1.54
-3.33,-7.52,-5.85,-4.37,-2.95,70.74,1.99
-1.69,-4.4,-7.21,-3.44,-2.94,89.61,3.18
-1.08,-6.42,-6.14,-4.06,-2.94,76.91,2.23
-1.7,-15.5,-5.38,-6.06,-2.94,37.37,1.62
3.14,-22.18,-9.09,-6.89,-2.93,21.13,5.06
-1.94,-6.47,-7.14,-4.06,-2.93,76.59,2.92
-1.4,-6.17,-6.22,-3.98,-2.93,78.38,2.26
4.44,-18.45,-9.87,-6.47,-2.93,29.18,7.16
-2.87,-12.22,-6.25,-5.47,-2.93,48.78,2.29
-2.82,-12.27,-6.5,-5.48,-2.93,48.58,2.56
-2.8,-11.98,-6.47,-5.42,-2.93,49.75,2.64
-1.82,-6.17,-7.46,-3.97,-2.92,78.3,3.5
-3.79,-17.02,-6.57,-6.29,-2.92,32.9,2.66
-0.85,-3.98,-8.29,-3.29,-2.92,92.34,4.36
-1.26,-19.69,-7.15,-6.61,-2.92,26.23,3.2
-3.82,-15.05,-6.56,-5.97,-2.92,38.73,2.66
-1.21,-19.17,-7.44,-6.54,-2.92,27.41,3.58
-3.61,-10.77,-7.72,-5.14,-2.92,54.71,3.63
-3.63,-10.11,-7.27,-4.99,-2.91,57.64,3.36
-2.71,-12.31,-4.56,-5.46,-2.9,48.36,1.29
-2.8,-12.12,-6.78,-5.43,-2.9,49.07,2.81
-3.25,-14.89,-5.25,-5.92,-2.89,39.17,1.63
-8.16,-25.06,-13.36,-12.59,-2.89,28.76,1.42
-2.46,-7.47,-8.95,-4.32,-2.89,70.76,5.75
-3.21,-11.78,-4.8,-5.33,-2.89,50.38,1.55
-3.2,-14.95,-5.1,-5.93,-2.89,38.97,1.5
21.66,2.94,23.49,12.04,-2.88,28.75,1.41
-2.95,-9.69,-8.82,-4.87,-2.88,59.45,5.54
-3.55,-11.89,-3.7,-5.35,-2.88,49.9,0.91
-3.41,-7.35,-5.14,-4.28,-2.88,71.33,1.53
-3.25,-7.56,-5.73,-4.34,-2.88,70.14,1.98
-2.75,-10.06,-6.49,-4.95,-2.87,57.7,2.72
2.79,-22.76,-8.64,-6.91,-2.87,20.02,5.48
-0.95,-6.43,-6.03,-4.01,-2.87,76.47,2.26
-2.56,-12.87,-6.07,-5.55,-2.87,46.11,2.14
-3.29,-6.18,-5.6,-3.94,-2.87,77.96,1.79
-3.12,-18.08,-6.76,-6.37,-2.87,29.97,2.82
-3.39,-7.43,-5.42,-4.29,-2.87,70.84,1.69
-3.63,-17.19,-6.21,-6.27,-2.86,32.25,2.4
-3.5,-17.07,-6.15,-6.25,-2.86,32.58,2.28
3.12,-22.61,-9.01,-6.88,-2.86,20.26,6.07
-2.82,-19,-5.38,-6.48,-2.86,27.68,1.8
-1.27,-6.2,-6.27,-3.94,-2.86,77.77,2.38
-3.36,-6.36,-6.13,-3.99,-2.86,76.85,2.32
3.21,-18.96,-5.61,-6.46,-2.86,27.78,1.91
-3.31,-7.48,-6.21,-4.3,-2.86,70.52,2.28
-2.87,-19.03,-4.46,-6.82,-2.85,28.66,0.94
-1.19,-6.28,-6.44,-3.96,-2.85,77.26,2.46
-3.07,-18.3,-6.58,-6.38,-2.85,29.37,2.77
-1.09,-19.29,-7.13,-6.5,-2.85,26.99,3.27
-1.73,-6.01,-7.14,-3.87,-2.84,78.81,3.25
-2.6,-8.73,-7.07,-4.6,-2.84,63.86,3.25
-3.58,-9.86,-7.14,-4.88,-2.84,58.49,3.32
-4.44,-16.69,-7.88,-6.18,-2.83,33.57,3.98
-0.99,-3.18,-1.52,-2.96,-2.83,97.46,0
-3.45,-14.7,-4.85,-5.84,-2.83,39.59,1.44
4.01,-19.71,-6.96,-6.54,-2.83,26,3.06
-3.07,-11.72,-6.29,-5.27,-2.82,50.37,2.64
-3.11,-15.63,-5.18,-5.99,-2.82,36.65,1.55
-2.4,-7.5,-8.82,-4.28,-2.82,70.15,5.69
-0.49,-6.04,-5,-3.88,-2.82,78.49,1.58
-3.39,-14.67,-4.9,-5.83,-2.82,39.68,1.34
-2.63,-12.14,-5.11,-5.37,-2.82,48.72,1.55
-1.58,-5.91,-7.24,-3.82,-2.81,79.2,3.51
-3.34,-14.85,-4.45,-5.85,-2.81,39.04,1.21
-3.48,-11.85,-4.26,-5.3,-2.81,49.83,1.22
-2.71,-12.44,-5.12,-5.42,-2.81,47.49,1.6
-1.05,-4.24,-10.2,-3.3,-2.81,89.85,8.49
-2.84,-11.02,-5.32,-5.11,-2.8,53.19,1.87
3.66,-13.23,2.12,-1.57,-2.8,28.64,1.46
-3.13,-15.61,-4.85,-5.98,-2.8,36.66,1.42
4.48,-19.95,-8.08,-6.55,-2.8,25.42,4.03
-3.21,-6.08,-4.96,-3.87,-2.8,78.14,1.51
-3.45,-17.05,-5.68,-6.2,-2.79,32.5,2.02
-1.41,-4.37,-7.08,-3.33,-2.79,88.91,3.25
-1.57,-6.68,-6.55,-4.03,-2.79,74.56,2.78
-0.97,-3.94,-10.03,-3.19,-2.79,91.79,8.25
-3.37,-8.85,-3.25,-4.61,-2.79,63.05,1.06
-3.03,-13.93,-5.91,-5.7,-2.79,42.05,2.17
-2.78,-11.92,-6.14,-5.31,-2.79,49.46,2.49
-4.27,-12.12,-6.26,-5.34,-2.78,48.64,2.39
-3.57,-17.21,-6.17,-6.21,-2.78,32.02,2.37
-3.56,-17.17,-5.67,-6.21,-2.78,32.14,1.94
-2.93,-18.39,-5.6,-6.35,-2.78,28.99,1.99
-0.73,-5.41,-6.13,-3.65,-2.78,82.07,2.19
-1.36,-4.39,-6.67,-3.33,-2.77,88.67,2.89
-2.17,-3.53,-6.26,-3.04,-2.77,94.45,2.36
-1.1,-19.65,-6.74,-6.51,-2.77,26.03,2.95
-3.12,-22.19,-7.43,-6.78,-2.77,20.87,3.8
3,-22.51,-9.54,-6.81,-2.77,20.3,6.76
-1.57,-6.49,-7.79,-3.96,-2.77,75.54,4.06
-3.26,-6.48,-5.87,-3.96,-2.77,75.65,2.11
-1,-19.36,-6.99,-6.46,-2.77,26.67,3.11
-2.54,-8.62,-6.66,-4.53,-2.77,64.1,2.89
-3.5,-9.65,-6.94,-4.79,-2.77,59.14,3.18
-4.49,-16.67,-7.44,-6.13,-2.76,33.46,3.67
-2.55,-12.03,-4.78,-5.31,-2.76,48.93,1.41
-3.41,-9.55,-4.24,-4.76,-2.76,59.61,0.94
-0.93,-19.07,-7.49,-6.42,-2.76,27.33,3.73
-0.89,-19.32,-7.9,-6.45,-2.76,26.73,4.33
-3.08,-15.68,-4.53,-5.95,-2.75,36.31,1.35
-3.83,-14.24,-7.7,-5.72,-2.75,40.86,3.81
-3.42,-14.82,-4.81,-5.81,-2.75,38.99,1.49
-2.69,-12.54,-5.44,-5.4,-2.75,46.93,1.69
5.07,-17.72,-9.06,-6.24,-2.75,30.62,5.69
-3.12,-5.92,-5.53,-3.78,-2.75,78.81,1.88
-0.83,-19.22,-8.33,-6.43,-2.75,26.97,5
-4.52,-16.65,-7.21,-6.11,-2.74,33.46,3.45
-2.98,-11.6,-6.24,-5.19,-2.73,50.55,2.39
-0.95,-3.08,-1.06,-2.86,-2.73,97.44,0
-2.87,-9.57,-9.07,-4.74,-2.73,59.37,6.24
-2.9,-10.87,-4.77,-5.03,-2.73,53.54,1.43
-1.93,-6.34,-6.6,-3.9,-2.73,76.21,2.67
-1.97,-15.3,-5.31,-5.88,-2.73,37.43,1.75
2,-18.85,-7.98,-6.37,-2.73,27.79,4.32
-2.41,-8.58,-2.47,-4.51,-2.73,64.11,0.56
-3.41,-14.77,-4.14,-5.78,-2.72,39.05,1.14
-2.8,-9.05,-8.42,-4.61,-2.72,61.77,5.44
-1.33,-16.24,-5.74,-6.02,-2.72,34.56,2.09
-3.3,-6.47,-5.49,-3.92,-2.72,75.39,1.93
-3.2,-6.59,-5.25,-3.96,-2.72,74.71,1.74
-3.11,-6.29,-5.36,-3.87,-2.72,76.42,1.84
-3.13,-6.43,-5.57,-3.91,-2.72,75.64,1.98
-3.13,-6.35,-5.52,-3.89,-2.72,76.07,1.99
1.74,-7.58,-4.25,-4.23,-2.72,69.25,1.14
-3.12,-11.98,-5.64,-5.25,-2.71,48.94,2.03
-3.35,-17.1,-5.89,-6.15,-2.71,32.15,2.37
3.04,-11.99,4.5,-0.47,-2.71,28.61,1.04
-1.31,-4.37,-7,-3.28,-2.71,88.36,3.36
2.18,-3.01,-7.98,-2.82,-2.71,97.81,4.34
0.65,-4.6,-5.36,-3.35,-2.71,86.79,1.58
-3.12,-6.27,-5.68,-3.86,-2.71,76.51,2.08
-3.16,-8.5,-5.32,-4.47,-2.71,64.44,1.8
-3.01,-13.9,-5.66,-5.64,-2.71,41.91,2.04
-3,-13.96,-5.81,-5.65,-2.71,41.71,2.16
-2.99,-13.93,-5.97,-5.65,-2.71,41.8,2.39
-0.48,-5.84,-3.48,-3.75,-2.71,79.04,0.82
-2.1,-3.55,-3.23,-3.01,-2.71,93.93,0.79
0.27,-7.75,-5.34,-4.27,-2.7,68.24,1.63
-0.86,-3.63,-9.16,-3.02,-2.7,93.3,6.63
-3.33,-6.41,-5.67,-3.9,-2.7,75.67,2.03
-3.16,-6.36,-5.62,-3.88,-2.7,75.94,2
-4.51,-16.52,-7.13,-6.06,-2.69,33.7,3.41
-2.87,-12.5,-6.61,-5.36,-2.69,46.88,2.6
-4.52,-16.47,-7.24,-6.05,-2.68,33.82,3.61
-3.71,-17.23,-6.75,-6.15,-2.68,31.73,3.07
-3.72,-17.31,-6.63,-6.16,-2.68,31.52,2.74
-0.8,-6.37,-6.3,-3.87,-2.68,75.78,2.7
-3.04,-5.85,-5.28,-3.72,-2.68,78.83,1.76
-2.5,-8.53,-6.57,-4.45,-2.68,64.14,2.8
-2.5,-8.32,-6.73,-4.4,-2.68,65.19,2.99
-2.49,-8.2,-6.95,-4.37,-2.68,65.82,3.28
-4.65,-16.43,-7.5,-6.04,-2.67,33.91,4.07
-3.05,-15.62,-4.61,-5.88,-2.67,36.29,1.43
-0.86,-3.62,-8.98,-3,-2.67,93.16,6.35
-0.89,-3.68,-9.15,-3.02,-2.67,92.75,6.59
0.41,-8.06,-4.43,-4.34,-2.67,66.47,1.07
-2.08,-7.98,-4.29,-4.32,-2.67,66.91,1.34
-0.9,-3.76,-9.68,-3.05,-2.66,92.11,7.74
-3.05,-6.44,-5.55,-3.88,-2.66,75.27,1.92
-3.14,-7.61,-4.76,-4.21,-2.66,68.8,1.53
-1.26,-6.28,-2.72,-3.83,-2.66,76.2,0.67
-0.84,-3.1,-1.93,-2.81,-2.66,96.73,0.52
-3.01,-15.6,-5.52,-5.86,-2.65,36.29,2.01
-3.45,-11.59,-5.01,-5.13,-2.65,50.25,1.76
-3.44,-7.24,-4.74,-4.1,-2.65,70.73,1.48
-2.64,-11.52,-5.32,-5.14,-2.65,50.56,2.04
-0.05,-5.72,-4.79,-3.66,-2.64,79.38,1.56
-2.46,-12.16,-4.59,-5.25,-2.64,47.98,1.33
-1.26,-16.42,-5.26,-5.99,-2.64,33.86,1.78
-0.9,-3.8,-9.84,-3.05,-2.64,91.76,8.2
-3.08,-14.17,-6.07,-5.64,-2.64,40.79,2.35
-2.88,-13.23,-5.63,-5.47,-2.64,44.01,2.19
-2.72,-11.45,-5.32,-5.11,-2.64,50.79,1.92
-2.51,-11.76,-5.69,-5.18,-2.64,49.54,2.14
-2.72,-9.98,-6.46,-4.77,-2.63,57.03,2.83
-3.26,-6.41,-5.44,-3.85,-2.63,75.28,1.85
-3.11,-6.43,-5.91,-3.85,-2.63,75.09,2.24
-3,-18.52,-5.76,-6.26,-2.63,28.37,2.04
-2.78,-18.54,-5.68,-6.26,-2.63,28.31,2.22
-1.39,-6.25,-4.12,-3.8,-2.63,76.18,1.17
-3.41,-10.86,-7.25,-4.96,-2.63,53.19,3.48
-3.39,-9.4,-6.19,-4.63,-2.63,59.69,2.57
-3.07,-11.82,-6.46,-5.15,-2.62,49.24,2.68
-3.03,-11.58,-6.09,-5.11,-2.62,50.2,2.28
-1.33,-5.77,-6.97,-3.66,-2.62,78.95,3.42
-0.54,-10.45,-7.03,-4.88,-2.62,54.93,2.94
-2.82,-18.37,-6.04,-6.24,-2.62,28.7,2.44
-2.69,-11.53,-6.47,-5.12,-2.62,50.4,2.68
-4.7,-16.29,-7.5,-5.98,-2.61,34.16,3.96
-4.68,-16.33,-7.35,-5.99,-2.61,34.04,3.87
-4.51,-16.35,-6.9,-5.99,-2.61,33.98,3.38
-2.99,-15.55,-4.93,-5.83,-2.61,36.33,1.61
-2.75,-15.82,-4.43,-5.87,-2.61,35.5,1.34
3.4,-19.23,-6.44,-6.33,-2.61,26.65,2.78
-3.71,-12.42,-4.06,-5.28,-2.61,46.9,1.14
-3.62,-15.23,-6.73,-5.78,-2.61,37.3,3.12
-3.34,-14.28,-6.17,-5.62,-2.61,40.33,2.64
-2.28,-8.52,-4.95,-4.42,-2.61,63.86,1.29
-2.88,-18.29,-6.45,-6.22,-2.61,28.89,2.77
-2.4,-7.95,-6.69,-4.25,-2.61,66.74,3.1
-4.52,-16.48,-7.5,-6,-2.6,33.59,3.96
-0.88,-3.59,-9.19,-2.95,-2.6,92.91,6.68
-3.1,-6.31,-5.52,-3.8,-2.6,75.67,2.06
-0.7,-18.88,-8.21,-6.28,-2.6,27.44,5.11
4.79,-11.2,5.08,0.23,-2.59,28.61,1.39
3.74,-10.78,4.71,-0.1,-2.59,31.04,1.01
3.68,-19.73,-7.26,-6.38,-2.59,25.5,3.79
-2.4,-12.09,-5.11,-5.21,-2.59,48.07,2.22
-1.61,-11.53,-6.03,-5.09,-2.58,50.26,2.13
-3.03,-15.15,-5.67,-5.75,-2.58,37.45,2.12
-2.05,-13.28,-2.46,-5.43,-2.58,43.65,0.61
-1.46,-6.59,-6.25,-3.87,-2.58,73.93,2.67
2.37,-18.8,-8.06,-6.26,-2.58,27.59,4.59
-3.12,-6.16,-5.49,-3.74,-2.58,76.41,1.94
-2.99,-8.67,-5.42,-4.41,-2.57,62.88,2.01
-0.39,-5.68,-3.21,-3.61,-2.57,79.16,0.78
-2.99,-15.46,-5.76,-5.78,-2.56,36.48,2.23
2.56,-18.64,-4.89,-6.44,-2.56,28.59,1.32
-1.26,-4.27,-7.14,-3.15,-2.56,88.05,3.72
-2.29,-7.87,-8.44,-4.21,-2.56,66.88,5.67
-2.08,-22.3,-7.42,-6.64,-2.56,20.35,4.11
1.49,-22.65,-8.27,-6.67,-2.56,19.74,5.42
2.36,-22.47,-8.48,-6.66,-2.56,20.04,5.39
2.94,-22.29,-8.1,-6.64,-2.56,20.38,4.68
-3.11,-6.27,-5.67,-3.76,-2.56,75.65,2.12
-3.31,-9.19,-5.94,-4.54,-2.56,60.34,2.42
-2.91,-13.31,-5.99,-5.43,-2.56,43.45,2.38
-2.45,-11.86,-6.35,-5.15,-2.56,48.85,2.82
-1.87,-13.96,-5.94,-5.53,-2.55,41.21,2.27
-2.84,-15.66,-5.51,-5.8,-2.55,35.83,2.04
-0.29,-3.69,-7.84,-2.95,-2.55,91.87,4.22
2.55,-22.49,-8.23,-6.66,-2.55,20.01,4.8
-3.1,-14.23,-5.96,-5.59,-2.55,40.31,2.34
-2.97,-13.72,-6.07,-5.5,-2.55,42.03,2.71
-1.28,-13.87,-6.46,-5.51,-2.54,41.5,2.79
0.1,-5.45,-5.5,-3.51,-2.54,80.39,1.92
-3.43,-14.63,-6.09,-5.64,-2.54,38.99,2.48
-2.89,-5.75,-5.52,-3.59,-2.54,78.62,2.01
-2.58,-10.05,-7.46,-4.72,-2.53,56.29,4.05
-2.6,-10.05,-7.47,-4.72,-2.53,56.29,4.07
-2.6,-10.1,-7.54,-4.74,-2.53,56.07,4.29
-4.59,-16.09,-7.76,-5.89,-2.53,34.53,4.52
-4.6,-16.16,-7.61,-5.91,-2.53,34.32,4.28
-4.68,-16.26,-7.46,-5.92,-2.53,34.05,3.97
-4.63,-16.33,-7.39,-5.93,-2.53,33.84,3.9
-4.54,-16.48,-7.25,-5.95,-2.53,33.43,3.67
-1.33,-6.19,-7.96,-3.72,-2.53,75.98,4.49
-2.5,-8.67,-3.24,-4.4,-2.53,62.72,0.9
-2.38,-7.64,-3.78,-4.12,-2.53,67.96,1.08
-0.74,-19.4,-8.68,-6.29,-2.53,26.12,5.86
-0.64,-19,-7.48,-6.25,-2.53,27.02,4.16
-3.39,-11.99,-3.97,-5.12,-2.52,48.23,1.17
-1.78,-6.2,-6.36,-3.71,-2.52,75.82,2.73
-2.19,-11.02,-4.81,-4.93,-2.52,52.11,1.85
-3.24,-14.53,-6.37,-5.61,-2.52,39.26,3.01
-3.06,-6.35,-5.17,-3.76,-2.52,74.98,1.87
3.76,-2.85,-4.63,-2.65,-2.52,97.62,1.3
-2.49,-18.87,-4.9,-6.22,-2.51,27.3,1.7
-2.58,-11.27,-4.06,-4.97,-2.51,51.04,1.26
-2.59,-9.99,-7.21,-4.69,-2.5,56.44,3.74
-3.06,-15.52,-5.36,-5.75,-2.5,36.1,1.89
-2.92,-15.38,-4.98,-5.72,-2.5,36.52,1.67
1.85,-22.48,-7.75,-6.62,-2.5,19.95,4.76
7.55,-18.8,-8.58,-6.21,-2.5,27.42,5.51
-4.53,-16.28,-6.88,-5.89,-2.49,33.88,3.29
-2.33,-11.95,-4.73,-5.1,-2.49,48.23,1.46
-2.64,-18.96,-5.3,-6.22,-2.49,27.03,2.21
-0.54,-19.1,-7.6,-6.23,-2.49,26.7,4.38
-3.25,-8.97,-5.62,-4.44,-2.49,61.1,2.29
-2.94,-8.64,-5.34,-4.36,-2.49,62.7,2.02
-2.84,-13.16,-5.37,-5.35,-2.49,43.78,2.19
2.87,-2.75,-7.81,-2.58,-2.48,97.98,4.48
-2.71,-8.98,-8.34,-4.43,-2.48,61.02,5.55
-3.32,-10.78,-6.97,-4.85,-2.48,52.97,3.33
-2.71,-11.44,-5.31,-5,-2.48,50.25,1.87
-2.6,-9.92,-7.09,-4.65,-2.47,56.61,3.63
-1.01,-5.71,-6.87,-3.54,-2.47,78.4,3.55
-1.23,-4.17,-7.28,-3.06,-2.47,88.1,3.99
-1.21,-4.17,-7.62,-3.06,-2.47,88.05,4.47
-1.62,-22.45,-7.86,-6.6,-2.47,19.96,4.84
4.66,-19.58,-5.12,-6.27,-2.47,25.61,1.98
-0.17,-5.71,-2.93,-3.55,-2.47,78.45,0.8
-2.54,-10.12,-7.51,-4.69,-2.46,55.69,4.45
-4.63,-16.5,-7.21,-5.9,-2.46,33.2,3.83
-4.61,-16.5,-6.92,-5.91,-2.46,33.19,3.5
-4.52,-16.4,-6.94,-5.89,-2.46,33.46,3.53
-2.26,-11.68,-3.98,-5.02,-2.46,49.21,1.21
-0.67,-6.04,-6.48,-3.63,-2.46,76.44,3.09
-0.53,-6.23,-7.32,-3.69,-2.46,75.35,4.23
-2.35,-7.25,-3.09,-3.97,-2.46,69.64,0.87
-0.39,-5.85,-3.68,-3.58,-2.46,77.5,1.09
-4.5,-16.45,-7.67,-5.89,-2.45,33.32,4.53
-4.53,-16.53,-7.12,-5.9,-2.45,33.08,3.78
-4.46,-16.4,-7.26,-5.88,-2.45,33.46,3.85
3.93,-18.79,-6.34,-6.17,-2.45,27.36,2.68
-0.4,-19,-7.76,-6.2,-2.45,26.88,4.8
-2.37,-6.61,-5.91,-3.79,-2.45,73.12,2.25
-4.53,-16.5,-7.6,-5.89,-2.44,33.14,4.44
-2.45,-15.84,-4.87,-5.75,-2.44,35.01,1.74
-2.23,-8.09,-8.48,-4.19,-2.44,65.19,5.97
-3.35,-12.04,-4.4,-5.08,-2.44,47.73,1.45
-2.2,-12.26,-4.52,-5.13,-2.44,46.9,1.54
-1.08,-16.68,-4.62,-5.89,-2.44,32.63,1.59
6.81,-19.12,-8.24,-6.2,-2.43,26.55,5.22
-3.05,-6.48,-4.63,-3.74,-2.43,73.7,1.62
1.66,-19.47,-4.94,-6.22,-2.42,25.73,1.94
-2.89,-10.07,-5.11,-4.65,-2.42,55.76,1.94
-2.51,-5.36,-5.77,-3.39,-2.41,80.18,2.46
-3.18,-8.39,-4.65,-4.24,-2.41,63.55,1.44
-1.82,-8.73,-4.78,-4.33,-2.41,61.92,2.16
-1.14,-8.63,-4.83,-4.3,-2.4,62.31,1.53
-3.26,-17.14,-5.71,-5.94,-2.4,31.35,2.52
-1.03,-22.37,-8,-6.54,-2.4,19.99,5.04
1.13,-22.49,-8.12,-6.55,-2.4,19.78,5.15
2.84,-19.67,-6.41,-6.24,-2.4,25.28,3.25
-2.81,-12.68,-5.78,-5.2,-2.4,45.21,2.51
-0.89,-2.79,-1.36,-2.55,-2.4,97.18,0.35
-0.82,-5.63,-6.92,-3.46,-2.39,78.44,3.62
-3.03,-17.47,-6.4,-5.98,-2.39,30.45,3.03
-0.74,-20.03,-6.39,-6.29,-2.39,24.49,3.06
2.49,-19.55,-5.82,-6.22,-2.39,25.52,2.43
-0.83,-4.05,-9.28,-2.97,-2.39,88.4,7.95
-2.82,-5.68,-5.22,-3.48,-2.39,78.14,1.89
-2.85,-12.95,-6.08,-5.25,-2.39,44.2,2.57
-2.17,-11.76,-3.75,-4.99,-2.38,48.62,1.28
-3.26,-9.59,-4.19,-4.51,-2.38,57.72,1.16
-2.23,-8.75,-3.39,-4.3,-2.38,61.63,1.06
-2.8,-11.52,-5.23,-4.92,-2.37,49.48,1.99
-4.56,-15.83,-7.96,-5.74,-2.37,34.85,4.87
-4.48,-16.33,-7.23,-5.82,-2.37,33.44,4.01
-4.48,-16.37,-7.61,-5.82,-2.37,33.33,4.45
-1.11,-6.05,-8.16,-3.58,-2.37,75.86,5.11
-2.26,-12.08,-4.98,-5.05,-2.37,47.34,1.7
-2.39,-8.04,-4.09,-4.12,-2.37,65.09,1.22
-2.06,-3.23,-3.96,-2.68,-2.37,93.85,1.26
-2.33,-15.92,-4.88,-5.71,-2.36,34.58,1.77
-2.7,-11.44,-4.22,-4.9,-2.36,49.77,1.42
-3.07,-7.55,-4.2,-3.99,-2.36,67.59,1.37
1.22,-9.62,-6.95,-4.5,-2.36,57.53,3.5
3.56,-3.32,-3.21,-2.71,-2.36,93.15,0.79
-2.65,-11.31,-3.91,-4.87,-2.35,50.28,1.18
6,-18.17,-7.96,-6.03,-2.35,28.61,4.53
-0.25,-16.21,-4.87,-5.76,-2.35,33.75,1.75
-0.32,-5.04,-5.64,-3.25,-2.35,81.75,2.11
-0.28,-5.58,-2.94,-3.43,-2.35,78.48,0.78
-3.15,-11.91,-4.83,-4.98,-2.34,47.86,1.71
-0.55,-22.54,-7.26,-6.51,-2.34,19.6,4.23
2.18,-22.28,-7.09,-6.49,-2.34,20.06,3.68
-2.5,-11.43,-4.15,-4.89,-2.34,49.74,1.34
-1.55,-11.28,-2.43,-4.85,-2.34,50.34,0.54
-0.12,-15.91,-5.22,-5.71,-2.34,34.55,2.03
5.84,-20.68,-5.83,-6.31,-2.34,23.07,2.39
-2.93,-10.01,-4.97,-4.58,-2.34,55.72,1.78
-2.25,-12.37,-5.89,-5.1,-2.34,46.17,2.85
-3.14,-11.97,-4.93,-4.99,-2.33,47.63,1.68
-2.23,-16.17,-4.99,-5.73,-2.33,33.81,1.89
4.41,-11.34,5,0.13,-2.33,28.56,1.22
-1.95,-7.74,-4.98,-4.03,-2.33,66.42,1.84
-1.88,-8.1,-5.95,-4.12,-2.33,64.61,2.7
0.01,-16.81,-5.15,-5.83,-2.33,32.04,2.04
-3.18,-8.53,-4.1,-4.22,-2.33,62.46,1.26
-0.13,-22.49,-8.34,-6.49,-2.32,19.67,5.69
-1.69,-19.1,-4.35,-6.11,-2.32,26.38,1.53
-2.58,-8.61,-3.33,-4.25,-2.32,62.08,1.01
-2.91,-8.67,-5.56,-4.25,-2.32,61.77,2.34
-3.12,-14.5,-5.82,-5.47,-2.32,38.76,2.32
-2.51,-10.09,-7.16,-4.58,-2.31,55.22,4.19
